sid,dat,tim,open_value,low,high,close_value,volume
632,2020-05-05,13:43:00,78.8,77.43,81.97,78.33,107070
711,2020-05-05,13:43:00,427.55,421.56,431,426.596,4311378
971,2020-05-05,13:43:00,23.31,22.19,24.09,22.35,549657
365,2020-05-05,13:43:00,295.06,294.48,299.87,299.67,20774181
413,2020-05-05,13:43:00,19.13,18.1,19.3,18.1,871884
579,2020-05-05,13:43:00,789.79,762.3,798.92,773.05,12209182
146,2020-05-05,13:43:00,207.02,206.76,210.38,209.24,14337815
178,2020-05-05,13:43:00,1337.5,1335.22,1369,1366.1,1097727
267,2020-05-05,13:43:00,2340,2320.59,2351,2326.46,1942702
292,2020-05-05,13:43:00,28.67,28.03,28.73,28.57,12661245
146,2020-05-05,13:42:00,207.02,206.76,210.38,209.22,14323902
178,2020-05-05,13:42:00,1337.5,1335.22,1369,1366.5,1096442
267,2020-05-05,13:42:00,2340,2320.59,2351,2326.47,1940621
292,2020-05-05,13:42:00,28.67,28.03,28.73,28.5702,12639900
632,2020-05-05,13:42:00,78.8,77.43,81.97,78.33,107070
711,2020-05-05,13:42:00,427.55,421.56,431,426.28,4305058
971,2020-05-05,13:42:00,23.31,22.19,24.09,22.335,549127
365,2020-05-05,13:42:00,295.06,294.48,299.87,299.55,20729861
413,2020-05-05,13:42:00,19.13,18.1,19.3,18.14,868187
579,2020-05-05,13:42:00,789.79,762.3,798.92,773.265,12193638
365,2020-05-05,13:41:00,295.06,294.48,299.87,299.385,20691928
413,2020-05-05,13:41:00,19.13,18.1,19.3,18.135,865562
579,2020-05-05,13:41:00,789.79,762.3,798.92,772.64,12183225
146,2020-05-05,13:41:00,207.02,206.76,210.38,209.125,14302777
178,2020-05-05,13:41:00,1337.5,1335.22,1369,1365.48,1094605
267,2020-05-05,13:41:00,2340,2320.59,2351,2326.14,1937258
292,2020-05-05,13:41:00,28.67,28.03,28.73,28.56,12628628
632,2020-05-05,13:41:00,78.8,77.43,81.97,78.33,106535
711,2020-05-05,13:41:00,427.55,421.56,431,426.4,4300195
971,2020-05-05,13:41:00,23.31,22.19,24.09,22.33,548090
632,2020-05-05,13:40:00,78.8,77.43,81.97,78.33,105444
711,2020-05-05,13:40:00,427.55,421.56,431,426.535,4292083
971,2020-05-05,13:40:00,23.31,22.19,24.09,22.4,544913
365,2020-05-05,13:40:00,295.06,294.48,299.87,299.43,20647480
413,2020-05-05,13:40:00,19.13,18.11,19.3,18.1111,862140
579,2020-05-05,13:40:00,789.79,762.3,798.92,771.3,12159973
146,2020-05-05,13:40:00,207.02,206.76,210.38,209.04,14281518
178,2020-05-05,13:40:00,1337.5,1335.22,1369,1365.63,1092418
267,2020-05-05,13:40:00,2340,2320.59,2351,2326.07,1934942
292,2020-05-05,13:40:00,28.67,28.03,28.73,28.555,12609444
146,2020-05-05,13:39:00,207.02,206.76,210.38,209.09,14263702
178,2020-05-05,13:39:00,1337.5,1335.22,1369,1365.95,1090596
267,2020-05-05,13:39:00,2340,2320.59,2351,2326.5,1931801
292,2020-05-05,13:39:00,28.67,28.03,28.73,28.535,12598424
632,2020-05-05,13:39:00,78.8,77.43,81.97,78.32,105181
711,2020-05-05,13:39:00,427.55,421.56,431,426.541,4285143
971,2020-05-05,13:39:00,23.31,22.19,24.09,22.4,544812
365,2020-05-05,13:39:00,295.06,294.48,299.87,299.466,20604425
413,2020-05-05,13:39:00,19.13,18.11,19.3,18.11,858545
579,2020-05-05,13:39:00,789.79,762.3,798.92,771.59,12150426
365,2020-05-05,13:38:00,295.06,294.48,299.87,299.59,20561525
413,2020-05-05,13:38:00,19.13,18.15,19.3,18.15,856422
579,2020-05-05,13:38:00,789.79,762.3,798.92,772,12143023
146,2020-05-05,13:38:00,207.02,206.76,210.38,209.16,14235590
178,2020-05-05,13:38:00,1337.5,1335.22,1369,1366.05,1088413
267,2020-05-05,13:38:00,2340,2320.59,2351,2326.94,1930621
292,2020-05-05,13:38:00,28.67,28.03,28.73,28.5801,12569146
632,2020-05-05,13:38:00,78.8,77.43,81.97,78.32,105154
711,2020-05-05,13:38:00,427.55,421.56,431,426.74,4278471
971,2020-05-05,13:38:00,23.31,22.19,24.09,22.435,543608
632,2020-05-05,13:37:00,78.8,77.43,81.97,78.32,105154
711,2020-05-05,13:37:00,427.55,421.56,431,426.55,4270830
971,2020-05-05,13:37:00,23.31,22.19,24.09,22.48,541628
365,2020-05-05,13:37:00,295.06,294.48,299.87,299.636,20532492
413,2020-05-05,13:37:00,19.13,18.17,19.3,18.18,852657
579,2020-05-05,13:37:00,789.79,762.3,798.92,772.05,12131725
146,2020-05-05,13:37:00,207.02,206.76,210.38,209.23,14214055
178,2020-05-05,13:37:00,1337.5,1335.22,1369,1365.67,1086972
267,2020-05-05,13:37:00,2340,2320.59,2351,2325.93,1927466
292,2020-05-05,13:37:00,28.67,28.03,28.73,28.59,12558148
146,2020-05-05,13:36:00,207.02,206.76,210.38,209.365,14192160
178,2020-05-05,13:36:00,1337.5,1335.22,1369,1365.6,1085800
267,2020-05-05,13:36:00,2340,2320.59,2351,2325.62,1925209
292,2020-05-05,13:36:00,28.67,28.03,28.73,28.59,12550261
632,2020-05-05,13:36:00,78.8,77.43,81.97,78.32,105050
711,2020-05-05,13:36:00,427.55,421.56,431,426.69,4263633
971,2020-05-05,13:36:00,23.31,22.19,24.09,22.47,540248
365,2020-05-05,13:36:00,295.06,294.48,299.87,299.63,20503468
413,2020-05-05,13:36:00,19.13,18.17,19.3,18.21,850232
579,2020-05-05,13:36:00,789.79,762.3,798.92,771.93,12127647
365,2020-05-05,13:35:00,295.06,294.48,299.87,299.72,20445446
413,2020-05-05,13:35:00,19.13,18.17,19.3,18.23,847042
579,2020-05-05,13:35:00,789.79,762.3,798.92,771.896,12119682
146,2020-05-05,13:35:00,207.02,206.76,210.38,209.33,14167103
178,2020-05-05,13:35:00,1337.5,1335.22,1369,1367.21,1083158
267,2020-05-05,13:35:00,2340,2320.59,2351,2326.95,1922970
292,2020-05-05,13:35:00,28.67,28.03,28.73,28.595,12542099
632,2020-05-05,13:35:00,78.8,77.43,81.97,78.32,105047
711,2020-05-05,13:35:00,427.55,421.56,431,426.85,4257085
971,2020-05-05,13:35:00,23.31,22.19,24.09,22.4701,539525
632,2020-05-05,13:34:00,78.8,77.43,81.97,78.32,105046
711,2020-05-05,13:34:00,427.55,421.56,431,426.465,4243590
971,2020-05-05,13:34:00,23.31,22.19,24.09,22.48,538087
365,2020-05-05,13:34:00,295.06,294.48,299.87,299.73,20409836
413,2020-05-05,13:34:00,19.13,18.17,19.3,18.2311,844006
579,2020-05-05,13:34:00,789.79,762.3,798.92,772.169,12111045
146,2020-05-05,13:34:00,207.02,206.76,210.38,209.285,14148966
178,2020-05-05,13:34:00,1337.5,1335.22,1369,1367.25,1079670
267,2020-05-05,13:34:00,2340,2320.59,2351,2324.23,1920023
292,2020-05-05,13:34:00,28.67,28.03,28.73,28.6,12527636
146,2020-05-05,13:33:00,207.02,206.76,210.38,209.14,14118796
178,2020-05-05,13:33:00,1337.5,1335.22,1369,1366.01,1072875
267,2020-05-05,13:33:00,2340,2320.59,2351,2324.6,1916160
292,2020-05-05,13:33:00,28.67,28.03,28.73,28.59,12493647
632,2020-05-05,13:33:00,78.8,77.43,81.97,78.65,104845
711,2020-05-05,13:33:00,427.55,421.56,431,425.978,4235195
971,2020-05-05,13:33:00,23.31,22.19,24.09,22.425,533965
365,2020-05-05,13:33:00,295.06,294.48,299.87,299.66,20371178
413,2020-05-05,13:33:00,19.13,18.17,19.3,18.22,842545
579,2020-05-05,13:33:00,789.79,762.3,798.92,771.4,12098351
365,2020-05-05,13:32:00,295.06,294.48,299.87,299.82,20319440
413,2020-05-05,13:32:00,19.13,18.17,19.3,18.22,841405
579,2020-05-05,13:32:00,789.79,762.3,798.92,772.25,12080314
146,2020-05-05,13:32:00,207.02,206.76,210.38,209.36,14101186
178,2020-05-05,13:32:00,1337.5,1335.22,1369,1366.15,1068229
267,2020-05-05,13:32:00,2340,2320.59,2351,2325.49,1901947
292,2020-05-05,13:32:00,28.67,28.03,28.73,28.61,12455279
632,2020-05-05,13:32:00,78.8,77.43,81.97,78.65,104339
711,2020-05-05,13:32:00,427.55,421.56,431,426,4226147
971,2020-05-05,13:32:00,23.31,22.19,24.09,22.38,533056
632,2020-05-05,13:31:00,78.8,77.43,81.97,78.65,104321
711,2020-05-05,13:31:00,427.55,421.56,431,426.16,4219988
971,2020-05-05,13:31:00,23.31,22.19,24.09,22.38,532794
365,2020-05-05,13:31:00,295.06,294.48,299.87,299.76,20282229
413,2020-05-05,13:31:00,19.13,18.17,19.3,18.25,838542
579,2020-05-05,13:31:00,789.79,762.3,798.92,772.343,12065605
146,2020-05-05,13:31:00,207.02,206.76,210.38,209.26,14070059
178,2020-05-05,13:31:00,1337.5,1335.22,1369,1365.88,1066565
267,2020-05-05,13:31:00,2340,2320.59,2351,2325.59,1897225
292,2020-05-05,13:31:00,28.67,28.03,28.73,28.6,12436840
146,2020-05-05,13:30:00,207.02,206.76,210.38,209.353,14027195
178,2020-05-05,13:30:00,1337.5,1335.22,1369,1365.49,1063756
267,2020-05-05,13:30:00,2340,2320.59,2351,2326,1893654
292,2020-05-05,13:30:00,28.67,28.03,28.73,28.59,12405846
632,2020-05-05,13:30:00,78.8,77.43,81.97,78.29,104201
711,2020-05-05,13:30:00,427.55,421.56,431,426.29,4212758
971,2020-05-05,13:30:00,23.31,22.19,24.09,22.35,529266
365,2020-05-05,13:30:00,295.06,294.48,299.87,299.735,20229416
413,2020-05-05,13:30:00,19.13,18.17,19.3,18.215,833838
579,2020-05-05,13:30:00,789.79,762.3,798.92,772.73,12054867
365,2020-05-05,13:29:00,295.06,294.48,299.87,299.81,20167761
413,2020-05-05,13:29:00,19.13,18.17,19.3,18.205,810446
579,2020-05-05,13:29:00,789.79,762.3,798.92,772.805,12042152
146,2020-05-05,13:29:00,207.02,206.76,210.38,209.25,13998194
178,2020-05-05,13:29:00,1337.5,1335.22,1369,1365.13,1062819
267,2020-05-05,13:29:00,2340,2320.59,2351,2326.35,1888814
292,2020-05-05,13:29:00,28.67,28.03,28.73,28.5842,12391478
632,2020-05-05,13:29:00,78.8,77.43,81.97,78.29,104201
711,2020-05-05,13:29:00,427.55,421.56,431,426.35,4206106
971,2020-05-05,13:29:00,23.31,22.19,24.09,22.33,524451
632,2020-05-05,13:28:00,78.8,77.43,81.97,78.29,104041
711,2020-05-05,13:28:00,427.55,421.56,431,426.11,4198103
971,2020-05-05,13:28:00,23.31,22.19,24.09,22.325,523807
365,2020-05-05,13:28:00,295.06,294.48,299.8,299.7,20064404
413,2020-05-05,13:28:00,19.13,18.17,19.3,18.21,799301
579,2020-05-05,13:28:00,789.79,762.3,798.92,772.175,12006740
146,2020-05-05,13:28:00,207.02,206.76,210.38,209.11,13873397
178,2020-05-05,13:28:00,1337.5,1335.22,1369,1365,1059429
267,2020-05-05,13:28:00,2340,2320.59,2351,2324.55,1878141
292,2020-05-05,13:28:00,28.67,28.03,28.73,28.5827,12362240
146,2020-05-05,13:27:00,207.02,206.76,210.38,209.03,13804315
178,2020-05-05,13:27:00,1337.5,1335.22,1369,1363.96,1056713
267,2020-05-05,13:27:00,2340,2320.59,2351,2322.96,1871646
292,2020-05-05,13:27:00,28.67,28.03,28.73,28.54,12340474
632,2020-05-05,13:27:00,78.8,77.43,81.97,78.06,102710
711,2020-05-05,13:27:00,427.55,421.56,431,425.835,4193101
971,2020-05-05,13:27:00,23.31,22.19,24.09,22.255,522510
365,2020-05-05,13:27:00,295.06,294.48,299.8,299.56,20001159
413,2020-05-05,13:27:00,19.13,18.17,19.3,18.175,787533
579,2020-05-05,13:27:00,789.79,762.3,798.92,771.44,11993654
365,2020-05-05,13:26:00,295.06,294.48,299.8,299.68,19934043
413,2020-05-05,13:26:00,19.13,18.17,19.3,18.17,785200
579,2020-05-05,13:26:00,789.79,762.3,798.92,772.41,11976244
146,2020-05-05,13:26:00,207.02,206.76,210.38,209.03,13782856
178,2020-05-05,13:26:00,1337.5,1335.22,1369,1364.39,1055017
267,2020-05-05,13:26:00,2340,2320.59,2351,2323.02,1867433
292,2020-05-05,13:26:00,28.67,28.03,28.73,28.54,12327264
632,2020-05-05,13:26:00,78.8,77.43,81.97,78.08,101537
711,2020-05-05,13:26:00,427.55,421.56,431,426.15,4185023
971,2020-05-05,13:26:00,23.31,22.19,24.09,22.245,521010
632,2020-05-05,13:25:00,78.8,77.43,81.97,78.08,101422
711,2020-05-05,13:25:00,427.55,421.56,431,426.25,4178726
971,2020-05-05,13:25:00,23.31,22.19,24.09,22.19,519706
365,2020-05-05,13:25:00,295.06,294.48,299.8,299.55,19733955
413,2020-05-05,13:25:00,19.13,18.17,19.3,18.1799,781353
579,2020-05-05,13:25:00,789.79,762.3,798.92,772.14,11963175
146,2020-05-05,13:25:00,207.02,206.76,210.38,208.87,13750959
178,2020-05-05,13:25:00,1337.5,1335.22,1369,1363.77,1051723
267,2020-05-05,13:25:00,2340,2320.59,2351,2320.63,1861606
292,2020-05-05,13:25:00,28.67,28.03,28.73,28.53,12310167
146,2020-05-05,13:24:00,207.02,206.76,210.38,208.89,13709017
178,2020-05-05,13:24:00,1337.5,1335.22,1369,1365.21,1049990
267,2020-05-05,13:24:00,2340,2320.59,2351,2321.41,1858743
292,2020-05-05,13:24:00,28.67,28.03,28.73,28.53,12296887
632,2020-05-05,13:24:00,78.8,77.43,81.97,78.02,100635
711,2020-05-05,13:24:00,427.55,421.56,431,426.49,4172839
971,2020-05-05,13:24:00,23.31,22.2,24.09,22.2259,517994
365,2020-05-05,13:24:00,295.06,294.48,299.8,299.462,19676273
413,2020-05-05,13:24:00,19.13,18.19,19.3,18.21,778393
579,2020-05-05,13:24:00,789.79,762.3,798.92,771.64,11946970
365,2020-05-05,13:23:00,295.06,294.48,299.8,299.485,19651937
413,2020-05-05,13:23:00,19.13,18.19,19.3,18.225,777267
579,2020-05-05,13:23:00,789.79,762.3,798.92,771.601,11934158
146,2020-05-05,13:23:00,207.02,206.76,210.38,209.03,13675356
178,2020-05-05,13:23:00,1337.5,1335.22,1369,1365.21,1049316
267,2020-05-05,13:23:00,2340,2320.59,2351,2323.05,1852831
292,2020-05-05,13:23:00,28.67,28.03,28.73,28.51,12287339
632,2020-05-05,13:23:00,78.8,77.43,81.97,78.41,99547
711,2020-05-05,13:23:00,427.55,421.56,431,426.452,4165294
971,2020-05-05,13:23:00,23.31,22.2,24.09,22.205,517387
632,2020-05-05,13:22:00,78.8,77.43,81.97,78.41,99547
711,2020-05-05,13:22:00,427.55,421.56,431,426.43,4158915
971,2020-05-05,13:22:00,23.31,22.21,24.09,22.24,513298
365,2020-05-05,13:22:00,295.06,294.48,299.8,299.36,19582712
413,2020-05-05,13:22:00,19.13,18.19,19.3,18.235,772763
579,2020-05-05,13:22:00,789.79,762.3,798.92,772.17,11915074
146,2020-05-05,13:22:00,207.02,206.76,210.38,208.85,13630699
178,2020-05-05,13:22:00,1337.5,1335.22,1369,1363.12,1046292
267,2020-05-05,13:22:00,2340,2320.59,2351,2322.81,1848314
292,2020-05-05,13:22:00,28.67,28.03,28.73,28.53,12264962
146,2020-05-05,13:21:00,207.02,206.76,210.38,208.8,13600788
178,2020-05-05,13:21:00,1337.5,1335.22,1369,1363.2,1045775
267,2020-05-05,13:21:00,2340,2320.59,2351,2320.7,1840704
292,2020-05-05,13:21:00,28.67,28.03,28.73,28.5193,12253863
632,2020-05-05,13:21:00,78.8,77.43,81.97,78.41,99252
711,2020-05-05,13:21:00,427.55,421.56,431,426.5,4152943
971,2020-05-05,13:21:00,23.31,22.21,24.09,22.235,511471
365,2020-05-05,13:21:00,295.06,294.48,299.8,299.29,19527714
413,2020-05-05,13:21:00,19.13,18.19,19.3,18.24,771066
579,2020-05-05,13:21:00,789.79,762.3,798.92,773.51,11897557
365,2020-05-05,13:20:00,295.06,294.48,299.8,299.42,19458170
413,2020-05-05,13:20:00,19.13,18.19,19.3,18.195,763558
579,2020-05-05,13:20:00,789.79,762.3,798.92,773.34,11885099
146,2020-05-05,13:20:00,207.02,206.76,210.38,208.95,13561240
178,2020-05-05,13:20:00,1337.5,1335.22,1369,1363.8,1041887
267,2020-05-05,13:20:00,2340,2322.32,2351,2322.35,1830090
292,2020-05-05,13:20:00,28.67,28.03,28.73,28.5,12233857
632,2020-05-05,13:20:00,78.8,77.43,81.97,78.41,99252
711,2020-05-05,13:20:00,427.55,421.56,431,426.685,4141777
971,2020-05-05,13:20:00,23.31,22.26,24.09,22.27,508468
632,2020-05-05,13:19:00,78.8,77.43,81.97,78.43,97792
711,2020-05-05,13:19:00,427.55,421.56,431,426.83,4137121
971,2020-05-05,13:19:00,23.31,22.26,24.09,22.29,506664
365,2020-05-05,13:19:00,295.06,294.48,299.8,299.45,19403363
413,2020-05-05,13:19:00,19.13,18.2,19.3,18.225,756730
579,2020-05-05,13:19:00,789.79,762.3,798.92,773.12,11864234
146,2020-05-05,13:19:00,207.02,206.76,210.38,208.93,13530649
178,2020-05-05,13:19:00,1337.5,1335.22,1369,1363.77,1039044
267,2020-05-05,13:19:00,2340,2322.6,2351,2323.05,1821800
292,2020-05-05,13:19:00,28.67,28.03,28.73,28.53,12198664
146,2020-05-05,13:18:00,207.02,206.76,210.38,208.92,13499623
178,2020-05-05,13:18:00,1337.5,1335.22,1369,1365.68,1033480
267,2020-05-05,13:18:00,2340,2322.6,2351,2323.92,1818451
292,2020-05-05,13:18:00,28.67,28.03,28.73,28.53,12189363
632,2020-05-05,13:18:00,78.8,77.43,81.97,78.43,97650
711,2020-05-05,13:18:00,427.55,421.56,431,426.7,4120998
971,2020-05-05,13:18:00,23.31,22.26,24.09,22.305,503271
365,2020-05-05,13:18:00,295.06,294.48,299.8,299.39,19351561
413,2020-05-05,13:18:00,19.13,18.2,19.3,18.22,755531
579,2020-05-05,13:18:00,789.79,762.3,798.92,773.51,11848452
365,2020-05-05,13:17:00,295.06,294.48,299.8,299.28,19310100
413,2020-05-05,13:17:00,19.13,18.2,19.3,18.24,755206
579,2020-05-05,13:17:00,789.79,762.3,798.92,773.05,11838334
146,2020-05-05,13:17:00,207.02,206.76,210.38,208.83,13462040
178,2020-05-05,13:17:00,1337.5,1335.22,1369,1364.77,1031447
267,2020-05-05,13:17:00,2340,2322.6,2351,2323.02,1806881
292,2020-05-05,13:17:00,28.67,28.03,28.73,28.525,12161535
632,2020-05-05,13:17:00,78.8,77.43,81.97,78.43,97650
711,2020-05-05,13:17:00,427.55,421.56,431,426.28,4113791
971,2020-05-05,13:17:00,23.31,22.26,24.09,22.285,501973
632,2020-05-05,13:16:00,78.8,77.43,81.97,78.43,97650
711,2020-05-05,13:16:00,427.55,421.56,431,426.18,4106335
971,2020-05-05,13:16:00,23.31,22.26,24.09,22.28,501668
365,2020-05-05,13:16:00,295.06,294.48,299.8,299.335,19263214
413,2020-05-05,13:16:00,19.13,18.2,19.3,18.24,754219
579,2020-05-05,13:16:00,789.79,762.3,798.92,773.93,11825837
146,2020-05-05,13:16:00,207.02,206.76,210.38,208.82,13415195
178,2020-05-05,13:16:00,1337.5,1335.22,1369,1364.77,1030494
267,2020-05-05,13:16:00,2340,2324,2351,2324.62,1797883
292,2020-05-05,13:16:00,28.67,28.03,28.73,28.53,12133530
146,2020-05-05,13:15:00,207.02,206.76,210.38,208.8,13384228
178,2020-05-05,13:15:00,1337.5,1335.22,1369,1365.02,1028350
267,2020-05-05,13:15:00,2340,2324,2351,2325.06,1791793
292,2020-05-05,13:15:00,28.67,28.03,28.73,28.519,12113024
632,2020-05-05,13:15:00,78.8,77.43,81.97,78.43,97439
711,2020-05-05,13:15:00,427.55,421.56,431,426.229,4099522
971,2020-05-05,13:15:00,23.31,22.26,24.09,22.27,499135
365,2020-05-05,13:15:00,295.06,294.48,299.8,299.245,19212424
413,2020-05-05,13:15:00,19.13,18.2,19.3,18.25,752506
579,2020-05-05,13:15:00,789.79,762.3,798.92,772.403,11809016
365,2020-05-05,13:14:00,295.06,294.48,299.8,299.24,19170526
413,2020-05-05,13:14:00,19.13,18.2,19.3,18.24,750572
579,2020-05-05,13:14:00,789.79,762.3,798.92,772.47,11783067
146,2020-05-05,13:14:00,207.02,206.76,210.38,208.93,13335320
178,2020-05-05,13:14:00,1337.5,1335.22,1369,1364.53,1026736
267,2020-05-05,13:14:00,2340,2324,2351,2325.73,1785644
292,2020-05-05,13:14:00,28.67,28.03,28.73,28.5427,12067164
632,2020-05-05,13:14:00,78.8,77.43,81.97,78.43,96641
711,2020-05-05,13:14:00,427.55,421.56,431,426.54,4087271
971,2020-05-05,13:14:00,23.31,22.26,24.09,22.265,496495
632,2020-05-05,13:13:00,78.8,77.43,81.97,78.59,95941
711,2020-05-05,13:13:00,427.55,421.56,431,425.8,4079154
971,2020-05-05,13:13:00,23.31,22.26,24.09,22.27,493879
365,2020-05-05,13:13:00,295.06,294.48,299.8,299.05,19123586
413,2020-05-05,13:13:00,19.13,18.2,19.3,18.21,747302
579,2020-05-05,13:13:00,789.79,762.3,798.92,771.925,11747563
146,2020-05-05,13:13:00,207.02,206.76,210.38,208.72,13292660
178,2020-05-05,13:13:00,1337.5,1335.22,1369,1363.66,1024824
267,2020-05-05,13:13:00,2340,2324,2351,2324.13,1779429
292,2020-05-05,13:13:00,28.67,28.03,28.73,28.525,12030637
146,2020-05-05,13:12:00,207.02,206.76,210.38,208.655,13250581
178,2020-05-05,13:12:00,1337.5,1335.22,1369,1363.82,1023557
267,2020-05-05,13:12:00,2340,2326,2351,2326.15,1758062
292,2020-05-05,13:12:00,28.67,28.03,28.73,28.5,11996581
632,2020-05-05,13:12:00,78.8,77.43,81.97,78.59,95265
711,2020-05-05,13:12:00,427.55,421.56,431,426.23,4060016
971,2020-05-05,13:12:00,23.31,22.26,24.09,22.2613,491567
365,2020-05-05,13:12:00,295.06,294.48,299.8,299.12,19072826
413,2020-05-05,13:12:00,19.13,18.22,19.3,18.24,743292
579,2020-05-05,13:12:00,789.79,762.3,798.92,771.41,11731990
365,2020-05-05,13:11:00,295.06,294.48,299.8,299.24,19042605
413,2020-05-05,13:11:00,19.13,18.23,19.3,18.24,737688
579,2020-05-05,13:11:00,789.79,762.3,798.92,773.12,11705655
146,2020-05-05,13:11:00,207.02,206.76,210.38,208.87,13207348
178,2020-05-05,13:11:00,1337.5,1335.22,1369,1364.72,1021490
267,2020-05-05,13:11:00,2340,2326,2351,2327.5,1751134
292,2020-05-05,13:11:00,28.67,28.03,28.73,28.5102,11947900
632,2020-05-05,13:11:00,78.8,77.43,81.97,78.55,95064
711,2020-05-05,13:11:00,427.55,421.56,431,426.9,4044674
971,2020-05-05,13:11:00,23.31,22.3,24.09,22.305,489081
632,2020-05-05,13:10:00,78.8,77.43,81.97,78.55,94954
711,2020-05-05,13:10:00,427.55,421.56,431,426.915,4035547
971,2020-05-05,13:10:00,23.31,22.34,24.09,22.34,485223
365,2020-05-05,13:10:00,295.06,294.48,299.8,299.125,18981165
413,2020-05-05,13:10:00,19.13,18.25,19.3,18.25,729415
579,2020-05-05,13:10:00,789.79,762.3,798.92,771.947,11689256
146,2020-05-05,13:10:00,207.02,206.76,210.38,208.87,13178650
178,2020-05-05,13:10:00,1337.5,1335.22,1369,1364.89,1019332
267,2020-05-05,13:10:00,2340,2326,2351,2327.77,1747201
292,2020-05-05,13:10:00,28.67,28.03,28.73,28.445,11873767
146,2020-05-05,13:09:00,207.02,206.76,210.38,208.91,13140588
178,2020-05-05,13:09:00,1337.5,1335.22,1369,1365.67,1018470
267,2020-05-05,13:09:00,2340,2326,2351,2327.54,1745266
292,2020-05-05,13:09:00,28.67,28.03,28.73,28.4952,11812723
632,2020-05-05,13:09:00,78.8,77.43,81.97,78.55,94954
711,2020-05-05,13:09:00,427.55,421.56,431,426.93,4034482
971,2020-05-05,13:09:00,23.31,22.36,24.09,22.36,482274
365,2020-05-05,13:09:00,295.06,294.48,299.8,299.03,18942992
413,2020-05-05,13:09:00,19.13,18.27,19.3,18.27,726207
579,2020-05-05,13:09:00,789.79,762.3,798.92,772.79,11658929
365,2020-05-05,13:08:00,295.06,294.48,299.8,299.02,18884448
413,2020-05-05,13:08:00,19.13,18.28,19.3,18.28,723638
579,2020-05-05,13:08:00,789.79,762.3,798.92,772.85,11638218
146,2020-05-05,13:08:00,207.02,206.76,210.38,209.01,13099803
178,2020-05-05,13:08:00,1337.5,1335.22,1369,1365.17,1016983
267,2020-05-05,13:08:00,2340,2326,2351,2327.78,1739132
292,2020-05-05,13:08:00,28.67,28.03,28.73,28.5,11763004
632,2020-05-05,13:08:00,78.8,77.43,81.97,78.55,94954
711,2020-05-05,13:08:00,427.55,421.56,431,426.798,4027615
971,2020-05-05,13:08:00,23.31,22.39,24.09,22.39,480495
632,2020-05-05,13:07:00,78.8,77.43,81.97,78.325,94606
711,2020-05-05,13:07:00,427.55,421.56,431,427,4017885
971,2020-05-05,13:07:00,23.31,22.39,24.09,22.39,478296
365,2020-05-05,13:07:00,295.06,294.48,299.8,299.015,18846603
413,2020-05-05,13:07:00,19.13,18.28,19.3,18.285,719910
